,QUALITY_STATUS,input_parameter_000,input_parameter_001,input_parameter_002,input_parameter_003,input_parameter_004,input_parameter_005,input_parameter_006,input_parameter_007,input_parameter_008,input_parameter_009,input_parameter_010,input_parameter_011,input_parameter_012,input_parameter_013,input_parameter_014,input_parameter_015,input_parameter_016,input_parameter_017,input_parameter_018,input_parameter_019,input_parameter_020,input_parameter_021,input_parameter_022,input_parameter_023,input_parameter_024,input_parameter_025,input_parameter_026,input_parameter_027,input_parameter_028,input_parameter_029,input_parameter_030,input_parameter_031,input_parameter_032,input_parameter_033,input_parameter_034,input_parameter_035,input_parameter_036,input_parameter_037,input_parameter_038,input_parameter_039,input_parameter_040,input_parameter_041,input_parameter_042,input_parameter_043,input_parameter_044,input_parameter_045,input_parameter_046,input_parameter_047,input_parameter_048,input_parameter_049,input_parameter_050,input_parameter_051,input_parameter_052,input_parameter_053,input_parameter_054,input_parameter_055,input_parameter_056,input_parameter_057,input_parameter_058,input_parameter_059,input_parameter_060,input_parameter_061,input_parameter_062,input_parameter_063,input_parameter_064,input_parameter_065,input_parameter_066,input_parameter_067,input_parameter_068,input_parameter_069,input_parameter_070,input_parameter_071,input_parameter_072,input_parameter_073,input_parameter_074,input_parameter_075,input_parameter_076,input_parameter_077,input_parameter_078,input_parameter_079,input_parameter_080,input_parameter_081,input_parameter_082,input_parameter_083,input_parameter_084,input_parameter_085,input_parameter_086,input_parameter_087,input_parameter_088,input_parameter_089,input_parameter_090,input_parameter_091,input_parameter_092,input_parameter_093,input_parameter_094,input_parameter_095,input_parameter_096,input_parameter_097,input_parameter_098,input_parameter_099,input_parameter_100,input_parameter_101,input_parameter_102,input_parameter_103,input_parameter_104,input_parameter_105,input_parameter_106,input_parameter_107,input_parameter_108,input_parameter_109,input_parameter_110,input_parameter_111,input_parameter_112,input_parameter_113,input_parameter_114,input_parameter_115,input_parameter_116,input_parameter_117,input_parameter_118,input_parameter_119,input_parameter_120,input_parameter_121,input_parameter_122,input_parameter_123,input_parameter_124,input_parameter_125,input_parameter_126,input_parameter_127,input_parameter_128,input_parameter_129,input_parameter_130,input_parameter_131,input_parameter_132,input_parameter_133,input_parameter_134,input_parameter_135,input_parameter_136,input_parameter_137,input_parameter_138,input_parameter_139,input_parameter_140,input_parameter_141,input_parameter_142,input_parameter_143,input_parameter_144,input_parameter_145,input_parameter_146,input_parameter_147,input_parameter_148,input_parameter_149,input_parameter_150,input_parameter_151,input_parameter_152,input_parameter_153,input_parameter_154,input_parameter_155,input_parameter_156,input_parameter_157,input_parameter_158,input_parameter_159,input_parameter_160,input_parameter_161,input_parameter_162,input_parameter_163,input_parameter_164,input_parameter_165,input_parameter_166,input_parameter_167,input_parameter_168,input_parameter_169,input_parameter_170,input_parameter_171,input_parameter_172,input_parameter_173,input_parameter_174,input_parameter_175,input_parameter_176,input_parameter_177,input_parameter_178,input_parameter_179,input_parameter_180,input_parameter_181,input_parameter_182,input_parameter_183,input_parameter_184,input_parameter_185,input_parameter_186,input_parameter_187,input_parameter_188,input_parameter_189,input_parameter_190,input_parameter_191,input_parameter_192,input_parameter_193,input_parameter_194,input_parameter_195,input_parameter_196,input_parameter_197,quality_parameter_00,quality_parameter_01,quality_parameter_02,quality_parameter_03,quality_parameter_04,quality_parameter_05,quality_parameter_06,quality_parameter_07,quality_parameter_08,quality_parameter_09,quality_parameter_10,quality_parameter_11,quality_parameter_12,quality_parameter_13,quality_parameter_14,quality_parameter_15,quality_parameter_16,quality_parameter_17
33,1,758.3747722,759.3400256,760.8937931,760.6584853999999,760.1204274,766.9216021000001,121038.791,121086.6689,121136.1621,121183.789,121230.9114,121272.4535,1,1,1,1,1,1,0,0,0,0,0,0,231002.6762,231003.0,231003.0,231003.0,231003.0,231003.0,1,0,0,0,0,0,696.8094587999999,1975.156106,3293.159405,4606.033887,5932.304403,7248.320995,786.7191905000001,785.0780529,784.7343946000001,753.7668372,760.5557652000001,767.8247595,809.4317872,811.2824171,814.9551739,820.869139,820.5805031,822.3942911,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,786.7157798999999,785.068611,784.7501047000001,753.7966752,760.5716981,767.8260142000001,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,843.6629575,844.1036344,844.3974241000001,845.5036866,845.5996687,846.5266535000001,816.2999877999999,816.2999877999999,816.2999877999999,816.2999877999999,816.2999877999999,816.2999877999999,802.2000122000001,802.2000122000001,802.2000122000001,802.2000122000001,802.2000122000001,802.2000122000001,4.5,4.5,4.5,4.5,4.5,4.5,131184.1011,131201.4075,131217.5677,131236.7945,131254.4143,131271.05800000002,112.7748233,104.5004007,82.30495836,82.31021205,82.27720938,82.26729018,46.0636653,45.54909778,38.42857143,34.6543052,32.97735849,31.87975742,492.0336194,492.249494,494.4379326,496.22460939999996,498.78033430000005,498.7663976,445.8501965,446.4695376,455.8876089,461.7495005,465.8212612,466.5909065,0.901754365,0.901741351,0.901754066,0.901719928,0.901787795,0.9017443159999999,1300.0,1300.0,1300,1300,1300.0,1300.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,696.3595396000001,696.6236571000001,697.3757569,697.7318788,698.1751501,701.4553999,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,29.99769198,29.51089233,29.02365729,28.08784067,25.35236303,0.17,0.124,0.11800000000000001,10,7756,95.024,98.78,0.3,0.01,0.46,0.0,0.003,0.62,0.034,0.742,816,802.0,690.5319999999999
34,0,750.0036044999999,751.4244673999999,752.3933194,747.1153127,744.5396959,753.9846217,177213.6759,177245.0971,177300.2564,177352.3852,177407.0042,177460.2187,1,1,1,1,1,1,0,0,0,0,0,0,81207.0,90665.99867999999,91201.0,91201.0,91201.0,91201.0,1,0,0,0,0,0,216.0276817,1162.974111,2841.5377320000002,4524.378578,6213.788556,7897.573158,768.9377162999999,780.4556823,772.6599735,761.6993615,755.117,772.8244207,793.8858131,801.2773146000001,795.2041041,792.9826068,780.0651111000001,780.6697861,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,768.9342561000001,780.4585344,772.6668137999999,761.714443,755.1122222,772.8266488,6.6999998089999995,6.6999998089999995,6.6999998089999995,6.6999998089999995,6.6999998089999995,6.6999998089999995,784.2521535,784.2423729,785.4528657000001,784.0968466,780.6629126,783.9225365,849.2999877999998,849.2999877999998,849.2999877999998,849.2999877999998,849.2999877999998,849.2999877999998,837.5999756,837.5999756,837.5999756,837.5999756,837.5999756,837.5999756,4.599999905,4.599999905,4.599999905,4.599999905,4.599999905,4.599999905,143254.6309,143263.5742,143279.6277,143291.7288,143304.744,143321.1716,86.80073732,81.69350172,81.18634592,80.45120811,80.15939818,80.21435146,39.70588235,36.27950856,45.17210944,48.12637605,47.42066667,49.307041,417.8338457,417.7950517,419.1696952,421.5129721,421.2466669,419.20154610000003,457.35456669999996,454.1984107,464.5917973,470.24802350000004,469.2000097,468.7388017,0.922371646,0.922456368,0.9224636409999999,0.9224255029999999,0.922428638,0.922472018,1700.0,1700.0,1700,1700,1700.0,1700.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,56.0,56.0,56.0,56.0,56.0,56,691.7693796,692.602443,693.5756222,694.315167,695.4945212,701.8008616000001,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.07093426,28.02237824,28.85900265,28.01056803,28.56711111,28.06951872,0.14,0.134,,12,10190,290.17400000000004,98.47,0.3,0.003,0.82,0.0,0.006999999999999999,0.64,0.026000000000000002,1.281,849,837.0,290.17400000000004
35,1,742.0727077,741.2870254,741.27886,746.4755039,748.9250538,751.953512,228550.1779,228607.2674,228696.9128,228784.86800000002,228872.4561,228962.4733,1,1,1,1,1,1,0,0,0,0,0,0,210104.9642,210105.0,210105.0,210105.0,210105.0,210105.0,1,0,0,0,0,0,259.2194625,1074.422985,2353.316054,3629.5572049999996,4892.3916850000005,6162.290505,791.8428339,739.2705806,683.0679134,764.2937772999999,774.650547,778.4397866,793.1441368,797.6401646,796.010608,791.2953057,795.6984683,799.6634364,0.9967426709999999,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,791.8184039,739.2894281,683.0089676,764.2965066,774.6606127,778.4483885,7.0,7.0,7.0,7.0,7.0,7.0,754.0647316000001,754.3911463,754.2939637999999,753.9626147999999,749.5310592999999,749.71308,815.0,815.0,815.0,815.0,815.0,815.0,749.0,749.0,749.0,749.0,749.0,749.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,156088.2823,156097.9992,156111.1031,156123.8584,156137.6829,156152.7414,85.71705748,81.32050452,81.2889046,81.32354829,81.34184222,81.27995848,8.466205212,4.836763432,1.766513561,4.590502183,8.084026258,9.657447735,553.2409615,553.752963,555.7220328,557.1402783,558.5773459,559.3655374,545.0830835,549.276793,555.9138734,561.6225859,566.75874,569.0006194,0.8777674879999999,0.879716924,0.879659504,0.879656477,0.879677582,0.879698168,1300.0,1300.0,1300,1300,1300.0,1300.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,65.0,65.0,65.0,65.0,65.0,65,699.2699169,698.5907896000001,699.128365,699.1409549,696.4815887999999,696.9998887999999,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.14,0.14,0.102,10,7916,65.62,98.45,0.3,0.001,0.83,0.0,0.006,0.64,0.027999999999999997,1.297,815,749.0,778.802
36,1,771.1534703,772.0398627999999,771.9875413999999,764.6302113,752.997634,756.8931488,536871.2149,536926.2007,537012.8166,537099.6666,537187.2961,537274.6486,1,1,1,1,1,1,0,0,0,0,0,0,230904.9793,230905.0,230905.0,230905.0,230905.0,230905.0,1,0,0,0,0,0,281.3359873,1198.5234380000002,2642.963498,4092.103562,5549.740504,7004.256219,791.3184712999999,792.7114877,796.517865,755.3335532000001,767.2397306,782.3646157000001,815.4262208,868.0415933,1056.564108,1134.540018,1137.020539,1164.98534,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,791.3121018999999,792.7273327,796.5112482999999,755.3201407,767.2420495,782.3573967,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,769.1424267000001,769.8766392000001,770.4850787,766.814858,764.0875725999999,763.4299097,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,227664.3914,227675.5658,227693.0462,227709.7165,227727.2089,227742.6041,96.65335969,81.19126700000001,81.16844886,81.1865273,81.15460889,81.14687191,20.23805732,13.683758800000001,14.64093516,13.89182058,13.30344523,14.00555309,520.2261627,529.6923119,531.4812799,531.8636913,532.9939557,533.0504352,540.6918182999999,543.4311654,546.4305891,546.064026,546.7294455,547.358919,0.99855718,0.99860852,0.9985906729999999,0.998622392,0.998629873,0.9986435659999999,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,55.0,55.0,55.0,55.0,55.0,55,703.9272636,700.5242694,698.1375992000001,699.6942313999999,698.5116524,696.7252961,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,27.99757389,27.84806508,27.19015018,27.0,0.11,0.139,0.086,22,7698,373.04400000000004,98.49,0.3,0.001,0.83,0.002,0.005,0.6,0.024,1.383,781,765.0,
37,1,741.403855,740.8187144,741.2574161,736.2048102000001,729.5125055999999,733.0113816,540548.1326,540600.2269,540684.3805,540768.469,540853.6521,540938.2587,1,1,1,1,1,1,0,0,0,0,0,0,250904.9761,250905.0,250905.0,250905.0,250905.0,250905.0,1,0,0,0,0,0,264.3480663,1201.307121,2722.532538,4245.52816,5785.515365,7291.695822,784.0009208,781.9364350999999,782.7561837000001,748.7551367000001,762.1946037,774.707989,1136.911602,884.9272607999999,934.5071408,793.1291944,782.8939127,786.7045455,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,784.0202578,781.9447357,782.7332155,748.7576497,762.1955595,774.699801,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,530.4228656,532.7342271000001,535.9434049,538.2958399,148.46817119999997,90.98724781,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,228254.7713,228260.45,228270.3577,228283.7042,228299.8918,228316.2439,95.14438298,80.90447866,80.97577599,80.96279859,80.93359339,80.82540795,25.51657459,24.05591962,22.08259717,21.06696231,18.60719012,19.04476584,528.3703619,531.43242,534.5572831000001,536.4936656,539.7619977,539.8060357999999,553.3091441,555.3047,557.0133304,557.9799596,558.4550532000001,558.9415432,1.050452015,1.050566874,1.050566731,1.050569976,1.050657463,1.0506915079999999,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,704.7152179,702.8142074,701.0582292,701.0248826000001,696.1197491,696.8037416,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,0.11,0.139,0.095,18,7588,417.48400000000004,98.48,0.3,0.0007,0.8,0.002,0.003,0.65,0.02,1.2309999999999999,781,765.0,
38,1,740.8599598,745.5957016,741.9819071000001,741.2991698,740.2960001,727.8400757999999,541029.7242,541118.5063,541208.1339,541297.4497,541386.8223,541449.3609,1,1,1,1,1,1,0,0,0,0,0,0,250906.9928,250907.0,250907.0,250907.0,250907.0,250907.0,1,0,0,0,0,0,816.9886878,2307.36313,3765.93301,5224.161397,6690.435185,7729.789870999999,785.7022624,785.5920642000001,784.6094094,784.650527,482.36000880000006,100.03178879999999,795.2156109,794.4884084,794.4927281,1040.828942,921.1657848,822.8890086,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,785.7201357000001,785.5871601,784.6110621,784.6598594999999,482.3999118,99.83405172,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,93.2302664,90.81627809999999,88.70764553,82.16239247,84.62328369,111.6079044,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,228334.7746,228350.9443,228369.5116,228383.9021,228399.1318,228412.7163,86.53481047,81.13593729,81.18575182,81.15914867,81.124615,80.88723026,19.61493213,18.31364244,18.54759806,17.26767677,16.09656085,22.62931034,538.7712821,542.1833222,542.6280320000001,543.2995234,542.3070984,538.8144235000001,558.486399,560.3844138999999,561.1108498,560.5414272999999,558.8261302999999,562.0324516,1.05070223,1.015653158,1.00289186,1.0029030559999998,1.002878929,1.002855186,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,699.9025058999999,700.8842321000001,701.5687456,700.1709701000001,699.2351996,698.2717352000001,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,0.11,0.139,0.079,16,7626,425.11,98.46,0.3,0.0006,0.81,0.001,0.003,0.65,0.022000000000000002,1.246,781,765.0,
39,1,746.7843343999999,733.5690045,720.1868507999999,720.9316001,726.1173762,732.5078001,545033.7929,545100.6901,545188.7611,545281.04,545370.5319,545451.0947,1,1,1,1,1,1,0,0,0,0,0,0,270904.9881,270905.0,270905.0,270905.0,270905.0,270905.0,1,0,0,0,0,1,510.26594960000006,1659.4690130000001,3098.0511739999997,4545.886839,5987.738681,7309.717112,779.8152819000001,694.3363582999999,737.6637867000001,752.2621165,765.8142857,774.1029412,1200.0,1193.2881810000001,1200.0,1200.0,1180.4263740000001,802.5852941,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,779.8141691000001,694.4152280000001,737.6721311000001,752.2327701,765.8213187000001,774.1147059,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,747.4489602000001,756.7040119,746.7734667000001,750.0537651000001,753.7042884,757.0487977000001,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,229039.7508,229044.3478,229052.5988,229061.0672,229069.5298,229077.2996,87.34012402,82.02097347,82.03935844,82.05226404,82.01972625,81.84835778,16.04673591,15.55455954,15.67512184,16.85971543,18.39252747,19.40454545,522.4974113,523.783903,523.6445809999999,522.0210297,519.1404965,522.591734,538.9971305,539.7600201,539.6611831,539.3052981000001,537.4224879,541.7717011,0.998660367,0.998651918,0.998700198,0.9987029470000001,0.998689846,0.998670935,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,707.1337543999999,702.1499650000001,696.4351205,698.7940136,701.3878208,702.364455,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.11,0.139,0.114,19,7560,478.526,98.45,0.3,0.0007,0.82,0.0,0.003,0.64,0.024,1.281,781,765.0,
40,1,755.9116374,757.3892287000001,745.0285782000001,750.1348209,754.2983311,762.8707279,549175.4504,549232.7942,549318.4527,549405.4669,549493.5826,549580.5936,1,1,1,1,1,1,0,0,0,0,0,0,290904.9731,290905.0,290905.0,290905.0,290905.0,290905.0,1,0,0,0,0,0,285.1731631,1100.306536,2328.421786,3552.784434,4783.230012,6007.45164,784.0080644999999,778.2433833,757.0606626,765.4245737000001,776.6901088,786.7370638,825.7334228999999,778.7778268,698.1963581,754.5048098,756.4235008999999,752.3050542000001,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,783.9892472999999,778.2033524,757.0397104,765.4267599,776.6953262999999,786.7443592,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,755.5490194,721.6189871,662.9542908,720.3022875,685.5841922999999,654.8175915,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,229716.9816,229727.6107,229742.5388,229760.7825,229778.2291,229793.4768,89.29237572,82.18384556,82.36147133,82.18032322,80.41154351,80.42967261,5.70766129,6.270621967,5.732777533999999,6.62111937,7.557098765,8.398691336,550.5982288,552.2462307999999,555.8456639,554.5451731,553.8446925,551.9193783,556.1269626000001,558.8167955,561.4220914,561.1237884,561.1465443,560.2774982999999,0.85231171,0.8523493440000001,0.852334322,0.852320703,0.852333032,0.852318857,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,695.8137259,697.3147331,696.7971436,701.0982204,698.2810373,698.6366447,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.26075269,27.54146449,27.34708205,27.23502405,27.14616402,27.03181408,0.11,0.139,0.076,10,7704,539.804,98.81,0.3,0.001,0.5,0.0005,0.003,0.6,0.03,0.833,781,765.0,
41,1,754.7214347,758.1180126,761.9696845,764.1568272999999,764.0418937999999,763.2863553999999,550805.7277,550863.3958,550945.3305,551027.6926,551109.2289999999,551189.6685,1,1,1,1,1,1,0,0,0,0,0,0,300902.9829,300903.0,300903.0,300903.0,300903.0,300903.0,1,0,0,0,0,0,333.82478629999997,1195.4553449999999,2415.7482219999997,3641.4198130000004,4863.666298,6085.989964,778.5235043,782.0362956,784.5875556,783.1956908,780.3976971,780.9863961,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,778.5496795,782.0494941000001,784.5977778,783.1914705,780.3950399,780.9794826,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,746.0783649,747.4445235000001,750.1227618,747.3892793,740.2046465,734.8651046,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,229939.7265,229953.4585,229973.2875,229993.0875,230012.3506,230031.6642,100.0337343,80.27616075,80.31876878,80.33934605,80.27679734,80.33996208,12.92895299,13.64518258,14.09244444,13.12594402,11.72054916,11.47836753,550.3809332999999,553.1889917000001,556.6485213,560.4060254,563.5021756,565.7122303,563.4061436000001,567.1644571,570.8445072000001,573.2635531000001,575.0445214,577.1153699,0.852258724,0.8523038490000001,0.852288933,0.852310453,0.852302404,0.852300162,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,699.7136105000001,700.7384359,703.1654268,701.9366464999999,697.6356450000001,697.1945815,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,0.11,0.139,0.075,10,7538,562.5840000000001,98.85,0.3,0.001,0.48,0.0008,0.003,0.59,0.028999999999999998,0.8140000000000001,781,765.0,
42,1,763.6665744,759.6511367,762.5275781,770.0206272999999,772.3667352000001,771.6718711,560210.2848,560279.204,560358.6120000001,560438.1284,560516.9501,560593.7199,1,1,1,1,1,1,0,0,0,0,0,0,71002.99141,71003.0,71003.0,71003.0,71003.0,71003.0,1,0,0,0,0,0,515.7369552,1556.859982,2767.532639,3972.6662969999998,5189.282532,6398.088253,685.4597913,762.0757509,783.4785113,800.2272929,797.9108955,805.9433921,1069.649478,1083.888472,1187.07377,1122.51595,1152.009925,1152.740969,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,685.4410680999999,762.1185954,783.4550287999999,800.2576429,797.8850169,805.9685756,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,762.4175406,761.9995392000001,759.8854472,763.007642,765.5938673999999,766.1163568,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,232003.3186,232006.5441,232009.5503,232012.4602,232015.2104,232017.9816,81.74066539,81.92468902,81.92581177,81.94689632,81.92530011,81.84264981,13.79343155,14.96300795,19.62295082,22.79401122,24.97515071,27.45594714,549.0235615,549.8408771000001,549.9048256,551.2323452,553.213478,553.7410103,562.9207389999999,565.2178529,569.4668816000001,573.7632542,578.5096119,581.5069177,0.847652203,0.847650694,0.847714662,0.8477193409999999,0.8477357109999999,0.847727997,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,695.9911742,699.1793342,698.0865069,700.3896059,698.2078981000001,697.3029813999999,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,0.11,0.139,0.098,19,7740,169.158,98.74,0.3,0.0,0.52,0.001,0.002,0.64,0.042,0.813,781,765.0,
43,1,771.5293105000001,772.9596146,771.0410676,760.2129619,761.2409931,768.6660237000001,560696.3282,560752.0952,560832.0925,560912.0966,560991.7019,561071.4476,1,1,1,1,1,1,0,0,0,0,0,0,71004.98467,71005.0,71005.0,71005.0,71005.0,71005.0,1,0,0,0,0,0,329.1046002,1176.1674070000001,2393.718997,3605.3517009999996,4817.093709000001,6031.486807,785.5651698,777.8410302,434.48856639999997,84.46477473,79.54955849999999,794.8614776000001,1195.90471,1032.683393,1128.2854,1076.170936,1097.16777,1004.618294,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,785.5505659,777.8489491,434.4956025,84.46057862,79.50143488,794.8456464,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,766.1586761,766.8655626,768.2744033,765.43084,760.0492059999999,759.5609787999999,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,232021.5649,232023.4052,232026.0951,232028.4494,232030.8914,232033.9237,85.56170537,80.98339521,80.97524836,80.98991547,81.00455586,80.93829528,27.98247536,28.72535524,28.7414248,28.49580389,28.02339956,27.34872471,554.2836049,555.1329516,555.5563421,555.6888589,555.9511945,554.986393,582.7139133,584.5182416,584.8449665,584.7934504,584.4082871,582.6598184999999,0.8477189340000001,0.847762793,0.8477142440000001,0.847749698,0.847743522,0.847765051,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,696.1790425,695.5658952,696.3914447999999,696.9224383,699.2093555,697.9568182,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,0.11,0.139,0.081,15,7194,176.352,98.78,0.3,0.0,0.5,0.001,0.003,0.63,0.031,0.794,781,765.0,
